#Step   Etot   PotE Ktot  T
1203 -0.058347 -1.685793  1.627447 1.63
1204 -0.042254 -1.671147  1.628894 1.63
1205 -0.027600 -1.658577  1.630977 1.63
1206 -0.015029 -1.648827  1.633798 1.63
1207 -0.005287 -1.642651  1.637364 1.64
1208 0.000873 -1.640671  1.641544 1.64
1209 0.002827 -1.643235  1.646063 1.65
1210 0.000236 -1.650300  1.650536 1.65
1211 -0.006852 -1.661399  1.654546 1.65
1212 -0.017967 -1.675695  1.657728 1.66
1213 -0.032270 -1.692110  1.659840 1.66
1214 -0.048680 -1.709477  1.660797 1.66
1215 -0.066034 -1.726702  1.660668 1.66
1216 -0.083242 -1.742887  1.659645 1.66
1217 -0.099406 -1.757410  1.658005 1.66
1218 -0.113908 -1.769968  1.656061 1.66
1219 -0.126447 -1.780572  1.654125 1.65
1220 -0.137037 -1.789510  1.652473 1.65
1221 -0.145966 -1.797276  1.651309 1.65
1222 -0.153731 -1.804483  1.650752 1.65
1223 -0.160944 -1.811762  1.650819 1.65
1224 -0.168233 -1.819670  1.651437 1.65
1225 -0.176154 -1.828613  1.652459 1.65
1226 -0.185111 -1.838810  1.653698 1.65
1227 -0.195319 -1.850279  1.654960 1.65
1228 -0.206797 -1.862869  1.656072 1.66
1229 -0.219393 -1.876302  1.656909 1.66
1230 -0.232827 -1.890224  1.657396 1.66
1231 -0.246749 -1.904257  1.657508 1.66
1232 -0.260780 -1.918033  1.657253 1.66
1233 -0.274553 -1.931224  1.656671 1.66
1234 -0.287739 -1.943555  1.655816 1.66
1235 -0.300065 -1.954825  1.654760 1.65
1236 -0.311330 -1.964909  1.653579 1.65
1237 -0.321409 -1.973765  1.652355 1.65
1238 -0.330262 -1.981419  1.651157 1.65
1239 -0.337916 -1.987941  1.650025 1.65
1240 -0.344443 -1.993396  1.648953 1.65
1241 -0.349907 -1.997786  1.647880 1.65
1242 -0.354308 -2.000997  1.646689 1.65
1243 -0.357529 -2.002767  1.645237 1.65
1244 -0.359306 -2.002693  1.643387 1.64
1245 -0.359233 -2.000286  1.641053 1.64
1246 -0.356819 -1.995058  1.638239 1.64
1247 -0.351576 -1.986628  1.635052 1.64
1248 -0.343127 -1.974827  1.631700 1.63
1249 -0.331306 -1.959766  1.628460 1.63
1250 -0.316226 -1.941856  1.625630 1.63
1251 -0.298304 -1.921773  1.623470 1.62
1252 -0.278217 -1.900379  1.622162 1.62
1253 -0.256822 -1.878618  1.621796 1.62
1254 -0.235062 -1.857453  1.622391 1.62
1255 -0.213896 -1.837845  1.623949 1.62
1256 -0.194285 -1.820772  1.626486 1.63
1257 -0.177212 -1.807244  1.630032 1.63
1258 -0.163694 -1.798246  1.634552 1.63
1259 -0.154722 -1.794575  1.639853 1.64
1260 -0.151092 -1.796599  1.645506 1.65
1261 -0.153163 -1.804036  1.650874 1.65
1262 -0.160640 -1.815885  1.655245 1.66
1263 -0.172510 -1.830544  1.658034 1.66
1264 -0.187169 -1.846098  1.658930 1.66
1265 -0.202706 -1.860644  1.657938 1.66
1266 -0.217224 -1.872549  1.655325 1.66
1267 -0.229096 -1.880613  1.651517 1.65
1268 -0.237124 -1.884142  1.647018 1.65
1269 -0.240617 -1.882980  1.642362 1.64
1270 -0.239419 -1.877508  1.638089 1.64
1271 -0.233916 -1.868636  1.634720 1.63
1272 -0.225023 -1.857732  1.632709 1.63
1273 -0.214114 -1.846476  1.632362 1.63
1274 -0.202871 -1.836631  1.633760 1.63
1275 -0.193056 -1.829770  1.636714 1.64
1276 -0.186231 -1.827028  1.640797 1.64
1277 -0.183526 -1.828974  1.645448 1.65
1278 -0.185501 -1.835598  1.650097 1.65
1279 -0.192146 -1.846407  1.654261 1.65
1280 -0.202966 -1.860560  1.657594 1.66
1281 -0.217121 -1.877031  1.659911 1.66
1282 -0.233584 -1.894767  1.661183 1.66
1283 -0.251306 -1.912832  1.661526 1.66
1284 -0.269355 -1.930505  1.661150 1.66
1285 -0.287014 -1.947315  1.660301 1.66
1286 -0.303812 -1.963015  1.659203 1.66
1287 -0.319508 -1.977530  1.658022 1.66
1288 -0.334021 -1.990873  1.656853 1.66
1289 -0.347366 -2.003097  1.655731 1.66
1290 -0.359592 -2.014241  1.654649 1.65
1291 -0.370740 -2.024318  1.653578 1.65
1292 -0.380819 -2.033303  1.652484 1.65
1293 -0.389806 -2.041141  1.651335 1.65
1294 -0.397646 -2.047752  1.650106 1.65
1295 -0.404257 -2.053043  1.648786 1.65
1296 -0.409548 -2.056918  1.647370 1.65
1297 -0.413422 -2.059292  1.645870 1.65
1298 -0.415793 -2.060100  1.644307 1.64
1299 -0.416599 -2.059316  1.642717 1.64
1300 -0.415812 -2.056951  1.641139 1.64
1301 -0.413444 -2.053063  1.639619 1.64
1302 -0.409555 -2.047753  1.638198 1.64
1303 -0.404243 -2.041152  1.636909 1.64
1304 -0.397641 -2.033416  1.635774 1.64
1305 -0.389904 -2.024717  1.634812 1.63
1306 -0.381204 -2.015245  1.634041 1.63
1307 -0.371729 -2.005221  1.633491 1.63
1308 -0.361700 -1.994917  1.633217 1.63
1309 -0.351390 -1.984688  1.633298 1.63
1310 -0.341154 -1.974985  1.633831 1.63
1311 -0.331448 -1.966354  1.634906 1.63
1312 -0.322819 -1.959385  1.636566 1.64
1313 -0.315860 -1.954627  1.638767 1.64
1314 -0.311119 -1.952473  1.641354 1.64
1315 -0.308985 -1.953058  1.644073 1.64
1316 -0.309590 -1.956203  1.646613 1.65
1317 -0.312749 -1.961426  1.648677 1.65
1318 -0.317980 -1.968020  1.650040 1.65
1319 -0.324574 -1.975161  1.650587 1.65
1320 -0.331709 -1.982022  1.650313 1.65
1321 -0.338561 -1.987859  1.649297 1.65
1322 -0.344388 -1.992065  1.647677 1.65
1323 -0.348584 -1.994196  1.645613 1.65
1324 -0.350705 -1.993973  1.643269 1.64
1325 -0.350473 -1.991271  1.640798 1.64
1326 -0.347764 -1.986095  1.638331 1.64
1327 -0.342585 -1.978552  1.635967 1.64
1328 -0.335041 -1.968807  1.633766 1.63
1329 -0.325297 -1.957045  1.631747 1.63
1330 -0.313538 -1.943433  1.629894 1.63
1331 -0.299929 -1.928099  1.628170 1.63
1332 -0.284597 -1.911137  1.626540 1.63
1333 -0.267633 -1.892630  1.624997 1.62
1334 -0.249121 -1.872696  1.623576 1.62
1335 -0.229179 -1.851537  1.622359 1.62
1336 -0.208010 -1.829481  1.621471 1.62
1337 -0.185943 -1.807008  1.621066 1.62
1338 -0.163459 -1.784772  1.621312 1.62
1339 -0.141213 -1.763594  1.622381 1.62
1340 -0.120030 -1.744449  1.624419 1.62
1341 -0.100887 -1.728394  1.627507 1.63
1342 -0.084847 -1.716447  1.631600 1.63
1343 -0.072926 -1.709391  1.636465 1.64
1344 -0.065907 -1.707584  1.641678 1.64
1345 -0.064135 -1.710823  1.646687 1.65
1346 -0.067399 -1.718351  1.650952 1.65
1347 -0.074937 -1.729015  1.654078 1.65
1348 -0.085596 -1.741506  1.655910 1.66
1349 -0.098069 -1.754602  1.656534 1.66
1350 -0.111140 -1.767359  1.656219 1.66
1351 -0.123869 -1.779211  1.655342 1.66
1352 -0.135696 -1.790008  1.654312 1.65
1353 -0.146472 -1.799976  1.653505 1.65
1354 -0.156428 -1.809649  1.653220 1.65
1355 -0.166099 -1.819737  1.653638 1.65
1356 -0.176196 -1.830980  1.654785 1.65
1357 -0.187458 -1.843981  1.656523 1.66
1358 -0.200484 -1.859057  1.658573 1.66
1359 -0.215586 -1.876150  1.660564 1.66
1360 -0.232701 -1.894814  1.662113 1.66
1361 -0.251380 -1.914280  1.662900 1.66
1362 -0.270851 -1.933575  1.662724 1.66
1363 -0.290142 -1.951663  1.661521 1.66
1364 -0.308220 -1.967573  1.659353 1.66
1365 -0.324116 -1.980490  1.656374 1.66
1366 -0.337017 -1.989811  1.652795 1.65
1367 -0.346323 -1.995168  1.648845 1.65
1368 -0.351666 -1.996411  1.644745 1.64
1369 -0.352901 -1.993577  1.640676 1.64
1370 -0.350063 -1.986826  1.636763 1.64
1371 -0.343312 -1.976373  1.633061 1.63
1372 -0.332864 -1.962427  1.629564 1.63
1373 -0.318920 -1.945150  1.626229 1.63
1374 -0.301641 -1.924672  1.623032 1.62
1375 -0.281152 -1.901173  1.620021 1.62
1376 -0.257632 -1.875004  1.617372 1.62
1377 -0.231436 -1.846824  1.615389 1.62
1378 -0.203233 -1.817681  1.614448 1.61
1379 -0.174081 -1.788958  1.614877 1.61
1380 -0.145368 -1.762179  1.616811 1.62
1381 -0.118618 -1.738717  1.620099 1.62
1382 -0.095192 -1.719521  1.624329 1.62
1383 -0.076026 -1.704997  1.628971 1.63
1384 -0.061522 -1.695064  1.633542 1.63
1385 -0.051599 -1.689314  1.637714 1.64
1386 -0.045855 -1.687153  1.641298 1.64
1387 -0.043701 -1.687882  1.644180 1.64
1388 -0.044439 -1.690701  1.646263 1.65
1389 -0.047265 -1.694713  1.647448 1.65
1390 -0.051278 -1.698954  1.647676 1.65
1391 -0.055511 -1.702484  1.646973 1.65
1392 -0.059021 -1.704526  1.645506 1.65
1393 -0.061030 -1.704642  1.643612 1.64
1394 -0.061103 -1.702910  1.641807 1.64
1395 -0.059326 -1.700057  1.640731 1.64
1396 -0.056442 -1.697464  1.641022 1.64
1397 -0.053845 -1.696956  1.643111 1.64
1398 -0.053371 -1.700375  1.647003 1.65
1399 -0.056847 -1.709038  1.652190 1.65
1400 -0.065571 -1.723364  1.657793 1.66
1401 -0.079937 -1.742834  1.662897 1.66
1402 -0.099418 -1.766293  1.666874 1.67
1403 -0.122867 -1.792377  1.669510 1.67
1404 -0.148935 -1.819841  1.670907 1.67
1405 -0.176385 -1.847683  1.671297 1.67
1406 -0.204220 -1.875107  1.670887 1.67
1407 -0.231644 -1.901432  1.669788 1.67
1408 -0.257971 -1.926001  1.668031 1.67
1409 -0.282540 -1.948157  1.665617 1.67
1410 -0.304691 -1.967261  1.662570 1.66
1411 -0.323787 -1.982753  1.658966 1.66
1412 -0.339267 -1.994209  1.654943 1.65
1413 -0.350710 -2.001383  1.650673 1.65
1414 -0.357872 -2.004214  1.646343 1.65
1415 -0.360693 -2.002819  1.642126 1.64
1416 -0.359291 -1.997458  1.638168 1.64
1417 -0.353924 -1.988505  1.634581 1.63
1418 -0.344968 -1.976418  1.631451 1.63
1419 -0.332877 -1.961723  1.628846 1.63
1420 -0.318179 -1.945005  1.626826 1.63
1421 -0.301458 -1.926909  1.625452 1.63
1422 -0.283360 -1.908137  1.624777 1.62
1423 -0.264588 -1.889432  1.624844 1.62
1424 -0.245886 -1.871546  1.625659 1.63
1425 -0.228006 -1.855187  1.627181 1.63
1426 -0.211658 -1.840970  1.629312 1.63
1427 -0.197452 -1.829354  1.631902 1.63
1428 -0.185850 -1.820615  1.634765 1.63
1429 -0.177125 -1.814818  1.637693 1.64
1430 -0.171340 -1.811815  1.640475 1.64
1431 -0.168348 -1.811259  1.642912 1.64
1432 -0.167800 -1.812631  1.644831 1.64
1433 -0.169175 -1.815290  1.646115 1.65
1434 -0.171832 -1.818541  1.646709 1.65
1435 -0.175077 -1.821715  1.646637 1.65
1436 -0.178241 -1.824231  1.645990 1.65
1437 -0.180746 -1.825657  1.644911 1.64
1438 -0.182160 -1.825729  1.643568 1.64
1439 -0.182221 -1.824358  1.642137 1.64
1440 -0.180841 -1.821616  1.640775 1.64
1441 -0.178093 -1.817709  1.639616 1.64
1442 -0.174183 -1.812939  1.638756 1.64
1443 -0.169412 -1.807661  1.638249 1.64
1444 -0.164137 -1.802242  1.638105 1.64
1445 -0.158723 -1.797012  1.638290 1.64
1446 -0.153500 -1.792233  1.638732 1.64
1447 -0.148729 -1.788063  1.639334 1.64
1448 -0.144567 -1.784548  1.639981 1.64
1449 -0.141059 -1.781621  1.640563 1.64
1450 -0.138137 -1.779118  1.640980 1.64
1451 -0.135637 -1.776798  1.641161 1.64
1452 -0.133318 -1.774376  1.641058 1.64
1453 -0.130897 -1.771548  1.640652 1.64
1454 -0.128067 -1.768013  1.639945 1.64
1455 -0.124529 -1.763490  1.638961 1.64
1456 -0.120002 -1.757741  1.637739 1.64
1457 -0.114247 -1.750590  1.636342 1.64
1458 -0.107088 -1.741948  1.634860 1.63
1459 -0.098436 -1.731852  1.633416 1.63
1460 -0.088327 -1.720492  1.632165 1.63
1461 -0.076954 -1.708246  1.631292 1.63
1462 -0.064695 -1.695691  1.630996 1.63
1463 -0.052130 -1.683596  1.631467 1.63
1464 -0.040030 -1.672882  1.632852 1.63
1465 -0.029317 -1.664544  1.635226 1.64
1466 -0.020989 -1.659546  1.638557 1.64
1467 -0.016010 -1.658694  1.642684 1.64
1468 -0.015183 -1.662503  1.647320 1.65
1469 -0.019019 -1.671107  1.652088 1.65
1470 -0.027648 -1.684219  1.656571 1.66
1471 -0.040779 -1.701167  1.660388 1.66
1472 -0.057739 -1.720991  1.663252 1.66
1473 -0.077565 -1.742573  1.665008 1.67
1474 -0.099141 -1.764775  1.665634 1.67
1475 -0.121334 -1.786557  1.665223 1.67
1476 -0.143102 -1.807045  1.663944 1.66
1477 -0.163576 -1.825581  1.662004 1.66
1478 -0.182098 -1.841719  1.659621 1.66
1479 -0.198224 -1.855224  1.656999 1.66
1480 -0.211719 -1.866035  1.654317 1.65
1481 -0.222523 -1.874243  1.651721 1.65
1482 -0.230726 -1.880047  1.649321 1.65
1483 -0.236527 -1.883716  1.647190 1.65
1484 -0.240196 -1.885556  1.645359 1.65
1485 -0.242038 -1.885867  1.643829 1.64
1486 -0.242353 -1.884922  1.642570 1.64
1487 -0.241411 -1.882951  1.641539 1.64
1488 -0.239441 -1.880137  1.640696 1.64
1489 -0.236628 -1.876638  1.640010 1.64
1490 -0.233128 -1.872603  1.639475 1.64
1491 -0.229092 -1.868193  1.639101 1.64
1492 -0.224680 -1.863589  1.638909 1.64
1493 -0.220076 -1.858987  1.638910 1.64
1494 -0.215476 -1.854575  1.639098 1.64
1495 -0.211068 -1.850507  1.639439 1.64
1496 -0.207005 -1.846878  1.639873 1.64
1497 -0.203382 -1.843711  1.640329 1.64
1498 -0.200218 -1.840953  1.640735 1.64
1499 -0.197463 -1.838493  1.641030 1.64
1500 -0.195003 -1.836179  1.641176 1.64
1501 -0.195014 -1.833856  1.638843 1.64
1502 -0.195021 -1.831384  1.636363 1.64
1503 -0.195026 -1.828660  1.633634 1.63
1504 -0.195027 -1.825633  1.630605 1.63
1505 -0.195026 -1.822310  1.627284 1.63
1506 -0.195021 -1.818749  1.623728 1.62
1507 -0.195016 -1.815049  1.620033 1.62
1508 -0.195012 -1.811327  1.616315 1.62
1509 -0.195010 -1.807692  1.612682 1.61
1510 -0.195010 -1.804224  1.609213 1.61
1511 -0.195014 -1.800960  1.605946 1.61
1512 -0.195020 -1.797895  1.602875 1.60
1513 -0.195025 -1.794995  1.599971 1.60
1514 -0.195026 -1.792238  1.597212 1.60
1515 -0.195021 -1.789652  1.594631 1.59
1516 -0.195007 -1.787366  1.592358 1.59
1517 -0.194985 -1.785627  1.590642 1.59
1518 -0.194956 -1.784808  1.589852 1.59
1519 -0.194925 -1.785378  1.590453 1.59
1520 -0.194896 -1.787840  1.592944 1.59
1521 -0.194874 -1.792658  1.597784 1.60
1522 -0.194866 -1.800170  1.605304 1.61
1523 -0.194875 -1.810502  1.615626 1.62
1524 -0.194902 -1.823511  1.628609 1.63
1525 -0.194944 -1.838778  1.643835 1.64
1526 -0.194994 -1.855646  1.660652 1.66
1527 -0.195045 -1.873312  1.678267 1.68
1528 -0.195092 -1.890938  1.695847 1.70
1529 -0.195129 -1.907754  1.712625 1.71
1530 -0.195156 -1.923118  1.727962 1.73
1531 -0.195175 -1.936535  1.741360 1.74
1532 -0.195190 -1.947638  1.752449 1.75
1533 -0.195201 -1.956149  1.760948 1.76
1534 -0.195210 -1.961852  1.766641 1.77
1535 -0.195216 -1.964591  1.769375 1.77
1536 -0.195215 -1.964287  1.769072 1.77
1537 -0.195207 -1.960971  1.765764 1.77
1538 -0.195190 -1.954810  1.759620 1.76
1539 -0.195167 -1.946111  1.750944 1.75
1540 -0.195142 -1.935285  1.740143 1.74
1541 -0.195121 -1.922782  1.727661 1.73
1542 -0.195106 -1.909011  1.713905 1.71
1543 -0.195100 -1.894282  1.699182 1.70
1544 -0.195099 -1.878793  1.683694 1.68
1545 -0.195096 -1.862679  1.667584 1.67
1546 -0.195084 -1.846104  1.651020 1.65
1547 -0.195059 -1.829350  1.634290 1.63
1548 -0.195022 -1.812882  1.617860 1.62
1549 -0.194976 -1.797344  1.602368 1.60
1550 -0.194930 -1.783490  1.588560 1.59
1551 -0.194891 -1.772070  1.577179 1.58
1552 -0.194868 -1.763698  1.568830 1.57
1553 -0.194864 -1.758746  1.563882 1.56
1554 -0.194880 -1.757282  1.562402 1.56
1555 -0.194911 -1.759072  1.564161 1.56
1556 -0.194951 -1.763632  1.568681 1.57
1557 -0.194996 -1.770319  1.575323 1.58
1558 -0.195039 -1.778413  1.583375 1.58
1559 -0.195076 -1.787208  1.592132 1.59
1560 -0.195107 -1.796062  1.600955 1.60
1561 -0.195130 -1.804435  1.609305 1.61
1562 -0.195144 -1.811907  1.616764 1.62
1563 -0.195149 -1.818191  1.623042 1.62
1564 -0.195146 -1.823128  1.627982 1.63
1565 -0.195137 -1.826684  1.631547 1.63
1566 -0.195123 -1.828930  1.633807 1.63
1567 -0.195108 -1.830004  1.634896 1.63
1568 -0.195094 -1.830073  1.634979 1.63
1569 -0.195084 -1.829281  1.634197 1.63
1570 -0.195079 -1.827720  1.632641 1.63
1571 -0.195079 -1.825415  1.630336 1.63
1572 -0.195081 -1.822327  1.627246 1.63
1573 -0.195083 -1.818387  1.623304 1.62
1574 -0.195084 -1.813526  1.618442 1.62
1575 -0.195083 -1.807700  1.612617 1.61
1576 -0.195080 -1.800905  1.605825 1.61
1577 -0.195077 -1.793173  1.598096 1.60
1578 -0.195075 -1.784548  1.589472 1.59
1579 -0.195076 -1.775060  1.579984 1.58
1580 -0.195081 -1.764713  1.569632 1.57
1581 -0.195087 -1.753475  1.558388 1.56
1582 -0.195093 -1.741300  1.546207 1.55
1583 -0.195095 -1.728161  1.533066 1.53
1584 -0.195091 -1.714097  1.519006 1.52
1585 -0.195076 -1.699259  1.504183 1.50
1586 -0.195051 -1.683949  1.488899 1.49
1587 -0.195015 -1.668637  1.473622 1.47
1588 -0.194971 -1.653947  1.458976 1.46
1589 -0.194923 -1.640615  1.445692 1.45
1590 -0.194878 -1.629423  1.434545 1.43
1591 -0.194841 -1.621102  1.426260 1.43
1592 -0.194817 -1.616250  1.421432 1.42
1593 -0.194807 -1.615265  1.420458 1.42
1594 -0.194811 -1.618315  1.423504 1.42
1595 -0.194826 -1.625341  1.430515 1.43
1596 -0.194848 -1.636103  1.441255 1.44
1597 -0.194873 -1.650230  1.455357 1.46
1598 -0.194897 -1.667294  1.472397 1.47
1599 -0.194916 -1.686861  1.491945 1.49
1600 -0.194931 -1.708540  1.513609 1.51
1601 -0.194940 -1.732000  1.537059 1.54
1602 -0.194946 -1.756974  1.562028 1.56
1603 -0.194951 -1.783237  1.588286 1.59
1604 -0.194958 -1.810568  1.615610 1.62
1605 -0.194968 -1.838722  1.643754 1.64
1606 -0.194982 -1.867400  1.672417 1.67
1607 -0.195000 -1.896241  1.701241 1.70
1608 -0.195020 -1.924834  1.729814 1.73
1609 -0.195041 -1.952734  1.757693 1.76
1610 -0.195060 -1.979494  1.784433 1.78
1611 -0.195077 -2.004689  1.809612 1.81
1612 -0.195091 -2.027946  1.832856 1.83
1613 -0.195100 -2.048952  1.853851 1.85
1614 -0.195107 -2.067459  1.872352 1.87
1615 -0.195110 -2.083285  1.888175 1.89
1616 -0.195112 -2.096303  1.901191 1.90
1617 -0.195113 -2.106429  1.911316 1.91
1618 -0.195113 -2.113612  1.918499 1.92
1619 -0.195114 -2.117823  1.922709 1.92
1620 -0.195115 -2.119047  1.923932 1.92
1621 -0.195117 -2.117286  1.922170 1.92
1622 -0.195117 -2.112557  1.917440 1.92
1623 -0.195115 -2.104907  1.909792 1.91
1624 -0.195110 -2.094434  1.899323 1.90
1625 -0.195100 -2.081301  1.886201 1.89
1626 -0.195083 -2.065766  1.870683 1.87
1627 -0.195059 -2.048193  1.853134 1.85
1628 -0.195029 -2.029053  1.834024 1.83
1629 -0.194996 -2.008906  1.813910 1.81
1630 -0.194963 -1.988360  1.793397 1.79
1631 -0.194935 -1.968015  1.773080 1.77
1632 -0.194915 -1.948405  1.753490 1.75
1633 -0.194904 -1.929942  1.735038 1.74
1634 -0.194902 -1.912892  1.717990 1.72
1635 -0.194908 -1.897379  1.702471 1.70
1636 -0.194917 -1.883411  1.688493 1.69
1637 -0.194928 -1.870927  1.675999 1.68
1638 -0.194936 -1.859846  1.664909 1.66
1639 -0.194943 -1.850093  1.655150 1.66
1640 -0.194950 -1.841610  1.646660 1.65
1641 -0.194958 -1.834333  1.639374 1.64
1642 -0.194971 -1.828159  1.633188 1.63
1643 -0.194990 -1.822914  1.627925 1.63
1644 -0.195013 -1.818335  1.623322 1.62
1645 -0.195040 -1.814076  1.619037 1.62
1646 -0.195066 -1.809745  1.614679 1.61
1647 -0.195089 -1.804952  1.609863 1.61
1648 -0.195105 -1.799359  1.604255 1.60
1649 -0.195112 -1.792731  1.597620 1.60
1650 -0.195108 -1.784967  1.589859 1.59
1651 -0.195094 -1.776121  1.581027 1.58
1652 -0.195069 -1.766414  1.571345 1.57
1653 -0.195034 -1.756236  1.561202 1.56
1654 -0.194990 -1.746129  1.551138 1.55
1655 -0.194941 -1.736759  1.541817 1.54
1656 -0.194892 -1.728869  1.533977 1.53
1657 -0.194847 -1.723208  1.528361 1.53
1658 -0.194813 -1.720449  1.525636 1.53
1659 -0.194795 -1.721101  1.526306 1.53
1660 -0.194795 -1.725433  1.530637 1.53
1661 -0.194816 -1.733423  1.538607 1.54
1662 -0.194853 -1.744751  1.549897 1.55
1663 -0.194904 -1.758828  1.563924 1.56
1664 -0.194962 -1.774867  1.579905 1.58
1665 -0.195019 -1.791973  1.596954 1.60
1666 -0.195071 -1.809243  1.614172 1.61
1667 -0.195114 -1.825851  1.630737 1.63
1668 -0.195144 -1.841114  1.645969 1.65
1669 -0.195162 -1.854533  1.659370 1.66
1670 -0.195168 -1.865806  1.670638 1.67
1671 -0.195163 -1.874823  1.679661 1.68
1672 -0.195149 -1.881652  1.686503 1.69
1673 -0.195126 -1.886514  1.691389 1.69
1674 -0.195094 -1.889783  1.694689 1.69
1675 -0.195054 -1.891974  1.696921 1.70
1676 -0.195005 -1.893744  1.698738 1.70
1677 -0.194953 -1.895864  1.700910 1.70
1678 -0.194905 -1.899158  1.704254 1.70
1679 -0.194869 -1.904388  1.709519 1.71
1680 -0.194856 -1.912101  1.717245 1.72
1681 -0.194870 -1.922500  1.727630 1.73
1682 -0.194909 -1.935364  1.740455 1.74
1683 -0.194966 -1.950081  1.755115 1.76
1684 -0.195031 -1.965755  1.770724 1.77
1685 -0.195095 -1.981361  1.786266 1.79
1686 -0.195152 -1.995875  1.800723 1.80
1687 -0.195201 -2.008372  1.813171 1.81
1688 -0.195240 -2.018063  1.822822 1.82
1689 -0.195271 -2.024314  1.829043 1.83
1690 -0.195292 -2.026652  1.831360 1.83
1691 -0.195302 -2.024781  1.829479 1.83
1692 -0.195298 -2.018600  1.823302 1.82
1693 -0.195279 -2.008238  1.812959 1.81
1694 -0.195245 -1.994074  1.798829 1.80
1695 -0.195196 -1.976738  1.781542 1.78
1696 -0.195138 -1.957086  1.761948 1.76
1697 -0.195076 -1.936118  1.741042 1.74
1698 -0.195021 -1.914876  1.719855 1.72
1699 -0.194979 -1.894307  1.699328 1.70
1700 -0.194952 -1.875159  1.680206 1.68
1701 -0.194941 -1.857923  1.662982 1.66
1702 -0.194938 -1.842855  1.647916 1.65
1703 -0.194938 -1.830053  1.635115 1.64
1704 -0.194934 -1.819557  1.624623 1.62
1705 -0.194925 -1.811427  1.616502 1.62
1706 -0.194913 -1.805767  1.610854 1.61
1707 -0.194901 -1.802712  1.607811 1.61
1708 -0.194894 -1.802369  1.607475 1.61
1709 -0.194894 -1.804767  1.609873 1.61
1710 -0.194902 -1.809814  1.614912 1.61
1711 -0.194918 -1.817284  1.622366 1.62
1712 -0.194939 -1.826831  1.631892 1.63
1713 -0.194963 -1.838019  1.643056 1.64
1714 -0.194988 -1.850362  1.655374 1.66
1715 -0.195012 -1.863360  1.668348 1.67
1716 -0.195035 -1.876524  1.681489 1.68
1717 -0.195056 -1.889395  1.694339 1.69
1718 -0.195075 -1.901547  1.706472 1.71
1719 -0.195094 -1.912582  1.717488 1.72
1720 -0.195113 -1.922128  1.727015 1.73
1721 -0.195130 -1.929832  1.734701 1.73
1722 -0.195146 -1.935372  1.740226 1.74
1723 -0.195158 -1.938478  1.743321 1.74
1724 -0.195163 -1.938962  1.743800 1.74
1725 -0.195159 -1.936752  1.741593 1.74
1726 -0.195144 -1.931925  1.736780 1.74
1727 -0.195120 -1.924724  1.729604 1.73
1728 -0.195086 -1.915560  1.720474 1.72
1729 -0.195046 -1.904985  1.709939 1.71
1730 -0.195005 -1.893640  1.698635 1.70
1731 -0.194968 -1.882184  1.687216 1.69
1732 -0.194941 -1.871206  1.676265 1.68
1733 -0.194926 -1.861153  1.666226 1.67
1734 -0.194926 -1.852273  1.657347 1.66
1735 -0.194936 -1.844604  1.649668 1.65
1736 -0.194954 -1.838007  1.643053 1.64
1737 -0.194973 -1.832225  1.637253 1.64
1738 -0.194989 -1.826967  1.631978 1.63
1739 -0.194999 -1.821974  1.626976 1.63
1740 -0.195001 -1.817074  1.622072 1.62
1741 -0.194997 -1.812193  1.617195 1.62
1742 -0.194989 -1.807354  1.612365 1.61
1743 -0.194979 -1.802647  1.607669 1.61
1744 -0.194968 -1.798198  1.603230 1.60
1745 -0.194960 -1.794136  1.599176 1.60
1746 -0.194954 -1.790569  1.595615 1.60
1747 -0.194952 -1.787568  1.592616 1.59
1748 -0.194954 -1.785158  1.590204 1.59
1749 -0.194960 -1.783308  1.588348 1.59
1750 -0.194971 -1.781932  1.586961 1.59
1751 -0.194987 -1.780883  1.585897 1.59
1752 -0.195006 -1.779958  1.584952 1.58
1753 -0.195028 -1.778907  1.583879 1.58
1754 -0.195051 -1.777456  1.582405 1.58
1755 -0.195070 -1.775346  1.580275 1.58
1756 -0.195082 -1.772379  1.577297 1.58
1757 -0.195084 -1.768479  1.573394 1.57
1758 -0.195075 -1.763726  1.568651 1.57
1759 -0.195055 -1.758383  1.563328 1.56
1760 -0.195027 -1.752873  1.557847 1.56
1761 -0.194996 -1.747730  1.552734 1.55
1762 -0.194967 -1.743520  1.548553 1.55
1763 -0.194943 -1.740770  1.545828 1.55
1764 -0.194927 -1.739911  1.544984 1.54
1765 -0.194923 -1.741217  1.546294 1.55
1766 -0.194936 -1.744755  1.549820 1.55
1767 -0.194969 -1.750312  1.555342 1.56
1768 -0.195023 -1.757346  1.562323 1.56
1769 -0.195090 -1.765006  1.569916 1.57
1770 -0.195158 -1.772234  1.577076 1.58
1771 -0.195216 -1.777939  1.582723 1.58
1772 -0.195253 -1.781191  1.585938 1.59
1773 -0.195265 -1.781368  1.586103 1.59
1774 -0.195253 -1.778226  1.582973 1.58
1775 -0.195223 -1.771891  1.576668 1.58
1776 -0.195180 -1.762792  1.567612 1.57
1777 -0.195134 -1.751556  1.556423 1.56
1778 -0.195089 -1.738902  1.543813 1.54
1779 -0.195052 -1.725533  1.530481 1.53
1780 -0.195025 -1.712064  1.517039 1.52
1781 -0.195008 -1.698975  1.503967 1.50
1782 -0.194998 -1.686607  1.491608 1.49
1783 -0.194992 -1.675192  1.480200 1.48
1784 -0.194986 -1.664907  1.469920 1.47
