#Step   Etot   PotE Ktot  T
550 2.085587 -1.348686  3.434273 3.43
551 2.085549 -1.336299  3.421848 3.42
552 2.085575 -1.315615  3.401190 3.40
553 2.085674 -1.287423  3.373097 3.37
554 2.085828 -1.253616  3.339443 3.34
555 2.085991 -1.216868  3.302859 3.30
556 2.086119 -1.179970  3.266089 3.27
557 2.086191 -1.145156  3.231347 3.23
558 2.086217 -1.113795  3.200011 3.20
559 2.086218 -1.086497  3.172715 3.17
560 2.086209 -1.063415  3.149624 3.15
561 2.086192 -1.044456  3.130648 3.13
562 2.086168 -1.029357  3.115524 3.12
563 2.086140 -1.017706  3.103846 3.10
564 2.086122 -1.009044  3.095166 3.10
565 2.086122 -1.003036  3.089158 3.09
566 2.086140 -0.999603  3.085743 3.09
567 2.086167 -0.998932  3.085099 3.09
568 2.086189 -1.001338  3.087527 3.09
569 2.086197 -1.007071  3.093268 3.09
570 2.086188 -1.016168  3.102356 3.10
571 2.086170 -1.028432  3.114602 3.11
572 2.086150 -1.043513  3.129662 3.13
573 2.086138 -1.061033  3.147171 3.15
574 2.086140 -1.080719  3.166860 3.17
575 2.086157 -1.102487  3.188644 3.19
576 2.086178 -1.126423  3.212601 3.21
577 2.086178 -1.152607  3.238785 3.24
578 2.086136 -1.180763  3.266899 3.27
579 2.086046 -1.209947  3.295993 3.30
580 2.085925 -1.238465  3.324390 3.32
581 2.085802 -1.264140  3.349942 3.35
582 2.085704 -1.284763  3.370468 3.37
583 2.085645 -1.298512  3.384158 3.38
584 2.085627 -1.304181  3.389808 3.39
585 2.085645 -1.301238  3.386883 3.39
586 2.085699 -1.289802  3.375501 3.38
587 2.085788 -1.270623  3.356411 3.36
588 2.085912 -1.245064  3.330976 3.33
589 2.086066 -1.215083  3.301148 3.30
590 2.086237 -1.183131  3.269368 3.27
591 2.086404 -1.151943  3.238346 3.24
592 2.086540 -1.124187  3.210727 3.21
593 2.086624 -1.102075  3.188699 3.19
594 2.086647 -1.087036  3.173683 3.17
595 2.086616 -1.079570  3.166185 3.17
596 2.086547 -1.079330  3.165877 3.17
597 2.086460 -1.085364  3.171825 3.17
598 2.086370 -1.096392  3.182762 3.18
599 2.086284 -1.111023  3.197308 3.20
600 2.086202 -1.127877  3.214079 3.21
601 2.086123 -1.145606  3.231729 3.23
602 2.086046 -1.162891  3.248937 3.25
603 2.085972 -1.178440  3.264412 3.26
604 2.085906 -1.191027  3.276934 3.28
605 2.085859 -1.199594  3.285453 3.29
606 2.085842 -1.203393  3.289234 3.29
607 2.085864 -1.202162  3.288026 3.29
608 2.085929 -1.196267  3.282196 3.28
609 2.086031 -1.186751  3.272782 3.27
610 2.086156 -1.175247  3.261403 3.26
611 2.086284 -1.163748  3.250031 3.25
612 2.086394 -1.154298  3.240693 3.24
613 2.086477 -1.148705  3.235182 3.24
614 2.086530 -1.148350  3.234880 3.23
615 2.086559 -1.154148  3.240707 3.24
616 2.086568 -1.166595  3.253163 3.25
617 2.086555 -1.185818  3.272373 3.27
618 2.086508 -1.211526  3.298034 3.30
619 2.086417 -1.242864  3.329280 3.33
620 2.086279 -1.278270  3.364549 3.36
621 2.086108 -1.315470  3.401579 3.40
622 2.085932 -1.351699  3.437631 3.44
623 2.085781 -1.384110  3.469891 3.47
624 2.085679 -1.410235  3.495914 3.50
625 2.085635 -1.428348  3.513983 3.51
626 2.085644 -1.437616  3.523260 3.52
627 2.085692 -1.438042  3.523734 3.52
628 2.085765 -1.430280  3.516045 3.52
629 2.085854 -1.415426  3.501280 3.50
